"Num_Acc";"id_vehicule";"num_veh";"senc";"catv";"obs";"obsm";"choc";"manv";"motor";"occutc"
"202100002705";"196 936";"A01";"3";"21";"0";"0";"0";"1";"1";""
"202100002706";"196 934";"B01";"1";"10";"0";"0";"4";"23";"1";""
"202100002706";"196 935";"A01";"1";"10";"1";"0";"1";"0";"1";""
"202100002707";"196 933";"A01";"2";"7";"2";"0";"8";"1";"1";""
"202100002708";"196 932";"A01";"2";"7";"8";"0";"8";"1";"1";""
"202100002709";"196 931";"A01";"1";"7";"0";"1";"1";"1";"1";""
"202100002710";"196 929";"B01";"3";"80";"0";"0";"8";"17";"3";""
"202100002710";"196 930";"A01";"3";"7";"0";"9";"3";"1";"1";""
"202100002711";"196 927";"A01";"2";"31";"0";"2";"1";"15";"1";""
"202100002711";"196 928";"B01";"1";"10";"0";"2";"2";"1";"1";""
"202100002712";"196 926";"A01";"1";"7";"0";"1";"1";"15";"1";""
"202100002713";"196 924";"A01";"2";"10";"0";"2";"4";"0";"1";""
"202100002713";"196 925";"B01";"2";"7";"0";"2";"1";"0";"1";""
"202100002714";"196 919";"B01";"2";"7";"0";"2";"3";"1";"1";""
"202100002714";"196 920";"A01";"2";"7";"0";"2";"3";"2";"1";""
"202100002715";"196 917";"A01";"2";"7";"0";"2";"4";"2";"1";""
"202100002715";"196 918";"B01";"2";"7";"0";"2";"1";"2";"1";""
"202100002716";"196 915";"A01";"1";"7";"3";"0";"5";"1";"1";""
"202100002716";"196 916";"B01";"1";"7";"0";"2";"3";"9";"1";""
"202100002717";"196 914";"A01";"1";"7";"13";"0";"0";"1";"1";""
"202100002718";"196 912";"A01";"2";"7";"0";"2";"1";"0";"1";""
"202100002718";"196 913";"B01";"2";"7";"0";"2";"0";"0";"1";""
"202100002719";"196 910";"B01";"2";"7";"0";"2";"4";"2";"1";""
"202100002719";"196 911";"A01";"2";"7";"0";"2";"1";"2";"1";""
"202100002720";"196 908";"B01";"1";"15";"0";"2";"4";"1";"1";""
"202100002720";"196 909";"A01";"1";"10";"0";"2";"1";"2";"1";""
"202100002721";"196 905";"C01";"2";"15";"0";"2";"4";"2";"1";""
"202100002721";"196 906";"B01";"2";"7";"0";"2";"4";"2";"1";""
"202100002721";"196 907";"A01";"2";"7";"0";"2";"1";"2";"1";""
"202100002722";"196 903";"A01";"1";"7";"0";"2";"8";"11";"1";""
"202100002722";"196 904";"B01";"1";"33";"0";"2";"7";"1";"1";""
"202100002723";"196 902";"A01";"1";"32";"0";"0";"9";"9";"1";""
"202100002724";"196 900";"A01";"1";"7";"3";"2";"2";"11";"1";""
"202100002724";"196 901";"B01";"1";"7";"3";"0";"6";"1";"1";""
"202100002725";"196 899";"A01";"1";"33";"0";"0";"9";"3";"1";""
"202100002726";"196 897";"A01";"1";"31";"0";"2";"1";"9";"1";""
"202100002726";"196 898";"B01";"1";"15";"0";"2";"5";"1";"1";""
"202100002727";"196 896";"A01";"1";"7";"0";"1";"2";"1";"1";""
"202100002728";"196 894";"A01";"2";"2";"0";"2";"3";"2";"0";""
"202100002728";"196 895";"B01";"2";"7";"0";"0";"0";"0";"1";""
"202100002729";"196 892";"B01";"1";"7";"6";"2";"1";"21";"1";""
"202100002729";"196 893";"A01";"1";"7";"0";"2";"2";"19";"1";""
"202100002730";"196 890";"A01";"2";"7";"0";"2";"3";"15";"1";""
"202100002730";"196 891";"B01";"1";"2";"0";"2";"4";"8";"1";""
"202100002731";"196 888";"A01";"2";"2";"0";"2";"1";"1";"1";""
"202100002731";"196 889";"B01";"2";"7";"0";"9";"5";"16";"1";""
"202100002732";"196 886";"A01";"1";"7";"0";"2";"2";"15";"1";""
"202100002732";"196 887";"B01";"1";"2";"0";"2";"1";"1";"1";""
"202100002733";"196 884";"A01";"2";"7";"0";"2";"5";"15";"1";""
"202100002733";"196 885";"B01";"2";"1";"0";"2";"0";"0";"0";""
"202100002734";"196 882";"A01";"2";"33";"0";"2";"0";"21";"1";""
"202100002734";"196 883";"B01";"1";"7";"0";"2";"0";"9";"1";""
"202100002735";"196 880";"A01";"2";"34";"0";"2";"1";"3";"1";""
"202100002735";"196 881";"B01";"2";"7";"0";"2";"7";"1";"1";""
"202100002736";"196 879";"A01";"1";"7";"0";"1";"1";"19";"1";""
"202100002737";"196 878";"A01";"3";"3";"15";"0";"1";"1";"1";""
"202100002738";"196 876";"A01";"1";"7";"0";"2";"4";"19";"0";""
"202100002738";"196 877";"Y01";"1";"50";"0";"2";"1";"1";"3";""
"202100002739";"196 873";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202100002739";"196 874";"B01";"1";"7";"0";"2";"4";"1";"1";""
"202100002739";"196 875";"C01";"1";"7";"0";"2";"4";"1";"1";""
"202100002740";"196 870";"Z01";"1";"7";"0";"1";"1";"26";"0";""
"202100002741";"196 868";"A01";"1";"7";"0";"2";"5";"15";"1";""
"202100002741";"196 869";"B01";"1";"2";"0";"2";"1";"1";"1";""
"202100002742";"196 867";"A01";"0";"10";"0";"1";"4";"20";"1";""
"202100002743";"196 863";"A01";"2";"33";"0";"2";"1";"11";"1";""
"202100002743";"196 864";"B01";"0";"7";"0";"0";"6";"13";"1";""
"202100002744";"196 861";"A01";"1";"1";"0";"2";"1";"5";"0";""
"202100002744";"196 862";"B01";"2";"7";"0";"2";"2";"1";"1";""
"202100002745";"196 859";"B01";"0";"7";"0";"2";"1";"1";"1";""
"202100002745";"196 860";"A01";"0";"7";"0";"2";"1";"15";"1";""
"202100002746";"196 857";"A01";"3";"7";"0";"2";"3";"9";"1";""
"202100002746";"196 858";"B01";"3";"7";"0";"2";"1";"1";"1";""
"202100002747";"196 856";"A01";"0";"7";"0";"1";"1";"1";"1";""
"202100002748";"196 854";"A01";"3";"7";"0";"2";"1";"15";"0";""
"202100002748";"196 855";"B01";"3";"50";"0";"2";"8";"1";"3";""
"202100002749";"196 853";"A01";"1";"40";"0";"1";"1";"1";"3";""
"202100002750";"196 851";"A01";"3";"7";"0";"2";"3";"9";"3";""
"202100002750";"196 852";"B01";"2";"30";"0";"2";"1";"1";"1";""
"202100002751";"196 849";"B01";"2";"2";"0";"2";"2";"1";"1";""
"202100002751";"196 850";"A01";"1";"7";"0";"2";"3";"10";"1";""
"202100002752";"196 848";"A01";"1";"7";"0";"1";"1";"1";"1";""
"202100002753";"196 847";"A01";"1";"7";"0";"1";"1";"1";"1";""
"202100002754";"196 845";"B01";"2";"33";"0";"2";"1";"1";"1";""
"202100002754";"196 846";"A01";"1";"7";"0";"2";"2";"13";"1";""
"202100002755";"196 843";"B01";"0";"7";"0";"2";"1";"16";"1";""
"202100002755";"196 844";"A01";"0";"50";"0";"2";"1";"1";"3";""
"202100002756";"196 841";"B01";"1";"1";"0";"2";"1";"15";"5";""
"202100002756";"196 842";"A01";"2";"7";"0";"2";"3";"9";"1";""
"202100002757";"196 839";"A01";"1";"7";"0";"9";"1";"1";"1";""
"202100002757";"196 840";"B01";"2";"1";"0";"2";"8";"19";"5";""
"202100002758";"196 837";"B01";"3";"7";"14";"2";"4";"23";"6";""
"202100002758";"196 838";"A01";"0";"7";"0";"2";"1";"2";"0";""
"202100002759";"196 836";"A01";"0";"7";"0";"1";"2";"9";"1";""
"202100002760";"196 835";"A01";"0";"7";"9";"0";"9";"1";"1";""
"202100002761";"196 834";"A01";"0";"7";"0";"0";"1";"13";"1";""
"202100002762";"196 832";"A01";"1";"7";"0";"2";"2";"15";"1";""
"202100002762";"196 833";"B01";"1";"7";"0";"2";"8";"14";"3";""
"202100002763";"196 830";"B01";"0";"7";"0";"2";"6";"1";"1";""
"202100002763";"196 831";"A01";"3";"7";"12";"0";"7";"1";"1";""
"202100002764";"196 828";"B01";"1";"7";"0";"2";"6";"26";"1";""
"202100002764";"196 829";"A01";"1";"7";"0";"2";"1";"2";"1";""
"202100002765";"196 826";"A01";"3";"7";"0";"2";"3";"10";"1";""
"202100002765";"196 827";"B01";"3";"33";"0";"2";"7";"1";"1";""
"202100002766";"196 822";"Z01";"2";"7";"0";"2";"3";"1";"0";""
"202100002766";"196 823";"A01";"2";"50";"0";"2";"1";"1";"3";""
"202100002767";"196 820";"B01";"3";"1";"0";"2";"1";"1";"5";""
"202100002767";"196 821";"A01";"3";"7";"0";"2";"3";"15";"1";""
"202100002768";"196 818";"B01";"2";"1";"0";"2";"8";"1";"5";""
"202100002768";"196 819";"A01";"1";"7";"0";"2";"3";"15";"1";""
"202100002769";"196 815";"A01";"1";"7";"0";"1";"1";"1";"1";""
"202100002770";"196 814";"A01";"1";"13";"0";"1";"1";"26";"1";""
"202100002771";"196 812";"B01";"2";"7";"0";"2";"2";"1";"1";""
"202100002771";"196 813";"A01";"2";"7";"0";"2";"3";"10";"1";""
"202100002772";"196 810";"A01";"1";"7";"0";"2";"8";"1";"1";""
"202100002772";"196 811";"B01";"1";"33";"0";"0";"7";"1";"1";""
"202100002773";"196 808";"B01";"2";"7";"0";"2";"3";"1";"1";""
"202100002773";"196 809";"A01";"1";"7";"0";"2";"3";"15";"1";""
"202100002774";"196 807";"A01";"3";"7";"0";"1";"8";"1";"2";""
"202100002775";"196 805";"A01";"3";"7";"0";"2";"1";"9";"1";""
"202100002775";"196 806";"B01";"3";"7";"0";"2";"7";"2";"1";""
"202100002776";"196 804";"A01";"2";"7";"0";"1";"1";"1";"1";""
"202100002777";"196 802";"B01";"3";"7";"0";"2";"1";"1";"1";""
"202100002777";"196 803";"A01";"3";"7";"0";"2";"1";"15";"1";""
"202100002778";"196 800";"A01";"1";"7";"0";"2";"1";"9";"1";""
"202100002778";"196 801";"B01";"2";"15";"0";"2";"7";"2";"6";""
"202100002779";"196 798";"A01";"2";"10";"0";"2";"1";"1";"1";""
"202100002779";"196 799";"B01";"2";"7";"0";"2";"4";"1";"1";""
"202100002780";"196 797";"A01";"2";"7";"0";"0";"9";"13";"1";""
"202100002781";"196 795";"A01";"1";"30";"0";"2";"1";"1";"1";""
"202100002781";"196 796";"B01";"2";"7";"0";"2";"3";"1";"1";""
"202100002782";"196 793";"A01";"1";"30";"0";"2";"2";"17";"1";""
"202100002782";"196 794";"B01";"1";"7";"0";"2";"3";"15";"1";""
"202100002783";"196 792";"A01";"1";"7";"0";"1";"1";"1";"1";""
"202100002784";"196 790";"A01";"1";"33";"0";"2";"2";"17";"1";""
"202100002784";"196 791";"B01";"1";"7";"0";"2";"3";"15";"1";""
"202100002785";"196 788";"B01";"3";"1";"0";"2";"1";"1";"6";""
"202100002785";"196 789";"A01";"3";"7";"0";"2";"1";"11";"1";""
"202100002786";"196 786";"B01";"1";"10";"0";"2";"8";"1";"0";""
"202100002786";"196 787";"A01";"1";"17";"0";"2";"2";"12";"1";""
"202100002787";"196 785";"A01";"2";"32";"0";"1";"2";"17";"1";""
"202100002788";"196 783";"A01";"2";"10";"0";"2";"3";"22";"1";""
"202100002788";"196 784";"B01";"2";"1";"0";"2";"2";"1";"5";""
"202100002789";"196 781";"A01";"2";"7";"0";"2";"5";"15";"1";""
"202100002789";"196 782";"B01";"2";"32";"0";"2";"1";"1";"1";""
"202100002790";"196 779";"B01";"2";"7";"0";"2";"5";"2";"2";""
"202100002790";"196 780";"A01";"2";"33";"0";"2";"1";"2";"1";""
"202100002791";"196 777";"B01";"1";"30";"0";"2";"4";"15";"1";""
"202100002791";"196 778";"A01";"1";"7";"0";"2";"1";"2";"1";""
"202100002792";"196 776";"A01";"2";"7";"1";"0";"1";"14";"1";""
"202100002793";"196 775";"A01";"3";"50";"0";"0";"0";"25";"3";""
"202100002794";"196 774";"A01";"1";"7";"0";"1";"3";"15";"2";""
"202100002795";"196 772";"B01";"1";"1";"0";"2";"1";"1";"5";""
"202100002795";"196 773";"A01";"2";"50";"0";"2";"1";"13";"3";""
"202100002796";"196 771";"A01";"1";"60";"0";"1";"0";"1";"5";""
"202100002797";"196 769";"A01";"2";"2";"0";"2";"1";"1";"1";""
"202100002797";"196 770";"B01";"1";"7";"0";"2";"2";"1";"2";""
"202100002798";"196 767";"B01";"1";"7";"0";"2";"8";"1";"1";""
"202100002798";"196 768";"A01";"2";"33";"0";"2";"1";"1";"1";""
"202100002799";"196 765";"B01";"2";"32";"0";"2";"7";"17";"1";""
"202100002799";"196 766";"A01";"2";"7";"0";"2";"3";"15";"1";""
"202100002800";"196 763";"B01";"2";"43";"0";"2";"3";"7";"1";""
"202100002800";"196 764";"A01";"2";"7";"0";"2";"5";"16";"1";""
"202100002801";"196 761";"A01";"2";"33";"0";"2";"1";"1";"1";""
"202100002801";"196 762";"B01";"1";"7";"0";"2";"1";"17";"1";""
"202100002802";"196 760";"A01";"2";"30";"0";"1";"0";"13";"1";""
"202100002803";"196 758";"B01";"2";"7";"0";"0";"6";"24";"1";""
"202100002803";"196 759";"A01";"1";"17";"1";"0";"5";"15";"1";""
"202100002804";"196 756";"B01";"2";"33";"0";"2";"1";"1";"1";""
"202100002804";"196 757";"A01";"1";"7";"0";"2";"7";"15";"1";""
"202100002805";"196 755";"A01";"2";"7";"0";"1";"1";"2";"1";""
"202100002806";"196 753";"A01";"1";"7";"0";"2";"2";"1";"1";""
"202100002806";"196 754";"B01";"2";"7";"0";"2";"3";"1";"1";""
"202100002807";"196 751";"A01";"1";"32";"0";"2";"1";"3";"1";""
"202100002807";"196 752";"B01";"1";"7";"0";"2";"3";"15";"1";""
"202100002808";"196 749";"A01";"1";"7";"0";"2";"3";"19";"1";""
"202100002808";"196 750";"B01";"2";"43";"0";"2";"1";"1";"1";""
"202100002809";"196 747";"B01";" -1";"7";"0";"2";"1";"1";"0";""
"202100002809";"196 748";"A01";"3";"7";"0";"2";"7";"0";"1";""
"202100002810";"196 746";"A01";"0";"7";"0";"1";"3";"1";"1";""
"202100002811";"196 744";"A01";"2";"10";"0";"2";"7";"1";"1";""
"202100002811";"196 745";"B01";"1";"30";"0";"2";"1";"1";"1";""
"202100002812";"196 742";"B01";" -1";"33";"0";"2";"8";"1";"0";""
"202100002812";"196 743";"A01";" -1";"7";"0";"2";"2";"12";"0";""
"202100002813";"196 741";"A01";" -1";"7";"0";"1";"1";"1";"1";""
"202100002814";"196 740";"A01";" -1";"7";"0";"1";"4";"4";"1";""
"202100002815";"196 739";"A01";"1";"37";"0";"1";"3";"1";"1";"1"
"202100002816";"196 737";"E01";"1";"7";"0";"2";"4";"1";"1";""
"202100002816";"196 738";"A01";"1";"7";"0";"1";"1";"17";"1";""
"202100002817";"196 736";"A01";"3";"7";"0";"1";"1";"1";"1";""
"202100002818";"196 735";"A01";"2";"33";"0";"1";"1";"1";"1";""
"202100002819";"196 733";"A01";"1";"7";"0";"2";"0";"15";"1";""
"202100002819";"196 734";"B01";"1";"1";"0";"2";"0";"0";"5";""
"202100002820";"196 731";"B01";"2";"7";"0";"2";"5";"14";"1";""
"202100002820";"196 732";"A01";"2";"33";"0";"2";"1";"0";"1";""
"202100002821";"196 730";"A01";"2";"7";"0";"1";"1";"1";"1";""
"202100002822";"196 728";"A01";"2";"7";"0";"2";"1";"1";"1";""
"202100002822";"196 729";"B01";"2";"7";"0";"2";"8";"23";"1";""
"202100002823";"196 727";"A01";"2";"7";"2";"0";"8";"1";"1";""
"202100002824";"196 725";"A01";"0";"7";"0";"2";"1";"0";"1";""
"202100002824";"196 726";"B01";"0";"7";"0";"0";"3";"1";"1";""
"202100002825";"196 723";"A01";"2";"10";"2";"0";"1";"21";"1";""
"202100002826";"196 721";"B01";"3";"50";"0";"2";"8";"14";"3";""
"202100002826";"196 722";"A01";"3";"13";"0";"9";"1";"1";"1";""
"202100002827";"196 720";"A01";"1";"7";"0";"1";"2";"9";"1";""
"202100002828";"196 719";"A01";"3";"7";"3";"0";"1";"16";"1";""
"202100002829";"196 717";"B01";"2";"33";"0";"2";"1";"1";"1";""
"202100002829";"196 718";"A01";"1";"7";"0";"2";"3";"15";"1";""
"202100002830";"196 716";"A01";"2";"2";"0";"1";"1";"1";"1";""
"202100002831";"196 715";"A01";"1";"7";"7";"0";"1";"1";"1";""
"202100002832";"196 713";"A01";"2";"7";"0";"2";"1";"9";"1";""
"202100002832";"196 714";"B01";"2";"10";"0";"2";"7";"15";"1";""
"202100002833";"196 711";"A01";"3";"7";"0";"2";"1";"1";"1";""
"202100002833";"196 712";"B01";"3";"7";"0";"0";"4";"1";"1";""
"202100002834";"196 709";"B01";"3";"7";"0";"2";"3";"21";"1";""
"202100002834";"196 710";"A01";"3";"2";"0";"2";"8";"5";"1";""
"202100002835";"196 708";"A01";"3";"36";"0";"0";"9";"1";"1";""
"202100002836";"196 707";"A01";"3";"7";"0";"1";"1";"1";"1";""
"202100002837";"196 705";"A01";"0";"7";"0";"2";"5";"15";"1";""
"202100002837";"196 706";"B01";"2";"33";"0";"2";"3";"1";"1";""
"202100002838";"196 704";"A01";"3";"7";"0";"5";"1";"1";"1";""
"202100002839";"196 702";"B01";"1";"7";"0";"2";"3";"1";"0";""
"202100002839";"196 703";"A01";"2";"7";"0";"2";"3";"1";"2";""
"202100002840";"196 701";"A01";"3";"7";"1";"0";"4";"1";"1";""
"202100002841";"196 699";"A01";"2";"7";"0";"2";"2";"17";"1";""
"202100002841";"196 700";"B01";"2";"1";"16";"2";"8";"2";"5";""
"202100002842";"196 698";"A01";"1";"7";"2";"0";"1";"1";"1";""
"202100002843";"196 696";"B01";"1";"7";"0";"2";"8";"11";"1";""
"202100002843";"196 697";"A01";"2";"2";"0";"2";"3";"1";"1";""
"202100002844";"196 694";"B01";"1";"7";"0";"2";"1";"1";"1";""
"202100002844";"196 695";"A01";"2";"7";"0";"2";"1";"13";"1";""
"202100002845";"196 693";"A01";"0";"7";"0";"1";"2";"1";"1";""
"202100002846";"196 692";"A01";"3";"7";"13";"0";"2";"1";"1";""
"202100002847";"196 690";"B01";"2";"1";"0";"2";"3";"2";"5";""
"202100002847";"196 691";"A01";"1";"7";"0";"2";"3";"13";"1";""
"202100002848";"196 689";"A01";"3";"7";"8";"0";"1";"0";"1";""
"202100002849";"196 687";"A01";"2";"7";"0";"2";"1";"1";"1";""
"202100002849";"196 688";"B01";"3";"7";"0";"0";"8";"16";"1";""
"202100002850";"196 686";"A01";"2";"7";"13";"0";"1";"1";"1";""
"202100002851";"196 684";"B01";"1";"7";"0";"2";"3";"1";"1";""
"202100002851";"196 685";"A01";"2";"7";"3";"2";"5";"13";"1";""
"202100002852";"196 682";"B01";"1";"7";"0";"0";"2";"1";"1";""
"202100002852";"196 683";"A01";"2";"2";"0";"0";"1";"19";"1";""
"202100002853";"196 680";"B01";"3";"7";"8";"0";"7";"19";"0";""
"202100002853";"196 681";"A01";"3";"10";"0";"2";"1";"1";"1";""
"202100002854";"196 678";"B01";"2";"7";"0";"2";"3";"5";"1";""
"202100002854";"196 679";"A01";"1";"7";"0";"2";"3";"5";"1";""
"202100002855";"196 676";"A01";"1";"7";"13";"2";"2";"2";"1";""
"202100002855";"196 677";"B01";"1";"7";"13";"0";"6";"1";"1";""
"202100002856";"196 674";"A01";"1";"2";"0";"2";"1";"14";"1";""
"202100002856";"196 675";"B01";"1";"99";"0";"0";"7";"15";"1";""
"202100002857";"196 672";"A01";"0";"7";"0";"2";"8";"9";"1";""
"202100002857";"196 673";"B01";"0";"32";"0";"2";"1";"17";"1";""
"202100002858";"196 668";"A01";"1";"10";"0";"2";"7";"1";"1";""
"202100002858";"196 669";"B01";"1";"7";"3";"2";"4";"14";"1";""
"202100002858";"196 670";"C01";"1";"15";"0";"0";"5";"2";"1";""
"202100002858";"196 671";"D01";"1";"7";"0";"9";"7";"2";"1";""
"202100002859";"196 666";"B01";"1";"10";"0";"2";"1";"1";"1";""
"202100002859";"196 667";"A01";"2";"7";"0";"2";"1";"5";"1";""
"202100002860";"196 664";"A01";"1";"7";"0";"2";"2";"5";"1";""
"202100002860";"196 665";"B01";"2";"7";"0";"2";"2";"0";"1";""
"202100002861";"196 663";"A01";"2";"1";"15";"0";"1";"21";"5";""
"202100002862";"196 661";"A01";"2";"7";"0";"2";"7";"9";"3";""
"202100002862";"196 662";"B01";"1";"7";"0";"2";"3";"1";"1";""
"202100002863";"196 659";"A01";"1";"33";"0";"2";"1";"3";"1";""
"202100002863";"196 660";"B01";"1";"7";"0";"2";"8";"23";"1";""
"202100002864";"196 656";"C01";"1";"10";"13";"0";"1";"0";"1";""
"202100002864";"196 657";"B01";"1";"10";"0";"2";"8";"2";"1";""
"202100002864";"196 658";"A01";"2";"7";"0";"2";"1";"13";"1";""
"202100002865";"196 654";"B01";"2";"7";"0";"2";"3";"1";"1";""
"202100002865";"196 655";"A01";"1";"2";"0";"2";"8";"13";"1";""
"202100002866";"196 652";"A01";"1";"7";"0";"2";"3";"10";"2";""
"202100002866";"196 653";"B01";"1";"10";"0";"2";"2";"17";"1";""
"202100002867";"196 651";"A01";"1";"33";"0";"0";"7";"1";"1";""
"202100002868";"196 649";"B01";"2";"2";"0";"2";"1";"1";"1";""
"202100002868";"196 650";"A01";"1";"7";"0";"2";"2";"15";"1";""
"202100002869";"196 647";"A01";"0";"31";"0";"2";"1";"1";"1";""
"202100002869";"196 648";"B01";"0";"7";"0";"2";"1";"1";"1";""
"202100002870";"196 646";"A01";"0";"7";"8";"0";"1";"1";"1";""
"202100002871";"196 644";"A01";"1";"33";"0";"2";"0";"0";"1";""
"202100002871";"196 645";"B01";"1";"7";"0";"0";"0";"0";"1";""
"202100002872";"196 640";"B01";"2";"7";"0";"2";"8";"1";"1";""
"202100002872";"196 641";"A01";"2";"7";"0";"2";"1";"3";"1";""
"202100002873";"196 637";"C01";"1";"7";"0";"2";"1";"2";"0";""
"202100002873";"196 638";"A01";"1";"15";"0";"2";"2";"12";"0";""
"202100002873";"196 639";"B01";"1";"7";"0";"2";"8";"2";"0";""
"202100002874";"196 632";"E01";"2";"7";"0";"2";"4";"2";"2";""
"202100002874";"196 633";"D01";"2";"7";"0";"2";"4";"2";"0";""
"202100002874";"196 634";"C01";"2";"7";"0";"2";"4";"2";"0";""
"202100002874";"196 635";"B01";"2";"34";"0";"2";"4";"2";"0";""
"202100002874";"196 636";"A01";"2";"7";"0";"2";"1";"2";"0";""
"202100002875";"196 630";"B01";"2";"33";"0";"2";"3";"3";"1";""
"202100002875";"196 631";"A01";"2";"7";"0";"2";"5";"12";"1";""
"202100002876";"196 629";"A01";"2";"7";"0";"1";"1";"26";"0";""
"202100002877";"196 627";"A01";"1";"7";"0";"2";"2";"2";"1";""
"202100002877";"196 628";"B01";"1";"1";"0";"2";"4";"2";"5";""
"202100002878";"196 625";"A01";"2";"7";"0";"2";"3";"15";"1";""
"202100002878";"196 626";"B01";"2";"32";"0";"2";"1";"1";"1";""
"202100002879";"196 622";"A01";"2";"1";"0";"2";"4";"19";"5";""
"202100002879";"196 623";"B01";"2";"31";"0";"2";"1";"26";"1";""
"202100002879";"196 624";"Z01";"2";"7";"0";"9";"1";"26";"1";""
"202100002880";"196 619";"Z01";"1";"99";"0";"2";"0";"0";"1";""
"202100002880";"196 620";"C01";"1";"10";"0";"2";"1";"0";"1";""
"202100002880";"196 621";"B01";"1";"32";"0";"2";"6";"1";"1";""
"202100002881";"196 618";"A01";"0";"7";"6";"0";"1";"15";"1";""
"202100002882";"196 617";"A01";"3";"7";"0";"0";"9";"13";"1";""
"202100002883";"196 615";"A01";"2";"33";"0";"2";"1";"3";"1";""
"202100002883";"196 616";"B01";"2";"7";"0";"2";"7";"12";"1";""
"202100002884";"196 614";"A01";"2";"7";"0";"0";"1";"26";"1";""
"202100002885";"196 612";"A01";"2";"7";"0";"2";"1";"2";"1";""
"202100002885";"196 613";"B01";"2";"7";"0";"2";"4";"23";"1";""
"202100002886";"196 611";"A01";"3";"7";"0";"1";"2";"1";"1";""
"202100002887";"196 609";"B01";"1";"37";"0";"2";"3";"1";"1";"1"
"202100002887";"196 610";"A01";"1";"7";"0";"2";"8";"1";"1";""
"202100002888";"196 608";"A01";"2";"7";"0";"1";"3";"1";"1";""
"202100002889";"196 607";"A01";"1";"30";"0";"0";"1";"26";"1";""
"202100002890";"196 605";"B01";"2";"33";"0";"2";"1";"0";"1";""
"202100002890";"196 606";"A01";"2";"7";"0";"2";"1";"15";"1";""
"202100002891";"196 603";"A01";"2";"10";"0";"2";"5";"1";"1";""
"202100002891";"196 604";"B01";"2";"31";"0";"2";"3";"2";"1";""
"202100002892";"196 602";"A01";"0";"7";"0";"1";"3";"1";"1";""
"202100002893";"196 601";"A01";"2";"7";"0";"1";"7";"16";"1";""
"202100002894";"196 599";"B01";"2";"1";"0";"2";"0";"2";"5";""
"202100002894";"196 600";"Z01";"2";"10";"0";"2";"0";"2";"0";""
"202100002895";"196 595";"A01";"1";"10";"0";"1";"2";"1";"1";""
"202100002896";"196 594";"A01";"1";"37";"0";"1";"2";"9";"0";"1"
"202100002897";"196 593";"A01";"3";"7";"0";"1";"1";"26";"1";""
"202100002898";"196 592";"A01";"0";"7";"0";"1";"1";"1";"1";""
"202100002899";"196 590";"A01";"0";"50";"0";"2";"8";"5";"3";""
"202100002899";"196 591";"B01";"0";"7";"0";"2";"1";"9";"1";""
"202100002900";"196 588";"B01";"0";"7";"0";"2";"2";"1";"1";""
"202100002900";"196 589";"A01";"0";"60";"0";"2";"1";"1";"5";""
"202100002901";"196 587";"A01";"1";"7";"0";"1";"3";"1";"1";""
"202100002902";"196 582";"B01";"3";"7";"0";"2";"4";"23";"2";""
"202100002902";"196 583";"A01";"3";"7";"0";"2";"1";"2";"1";""
"202100002903";"196 581";"A01";"3";"7";"0";"1";"6";"20";"1";""
"202100002904";"196 580";"A01";"1";"7";"0";"1";"1";"1";"1";""
"202100002905";"196 578";"A01";"1";"7";"0";"2";"1";"15";"1";""
"202100002905";"196 579";"B01";"2";"7";"0";"2";"8";"1";"1";""
"202100002906";"196 576";"B01";"1";"50";"0";"4";"8";"0";"3";""
"202100002906";"196 577";"A01";"3";"40";"0";"2";"3";"1";"3";""
